,Index Name,Date,TotalReturnsIndex
1515,NIFTY 50,24 Jun 2020,14531.72
1516,NIFTY 50,25 Jun 2020,14508.61
1517,NIFTY 50,26 Jun 2020,14641.26
1518,NIFTY 50,29 Jun 2020,14541.76
1519,NIFTY 50,30 Jun 2020,14527.18
1520,NIFTY 50,01 Jul 2020,14707.64
1521,NIFTY 50,02 Jul 2020,14886.06
1522,NIFTY 50,03 Jul 2020,14964.59
1523,NIFTY 50,06 Jul 2020,15185.78
1524,NIFTY 50,07 Jul 2020,15236.58
1525,NIFTY 50,08 Jul 2020,15104.09
1526,NIFTY 50,09 Jul 2020,15268.19
1527,NIFTY 50,10 Jul 2020,15204.13
1528,NIFTY 50,13 Jul 2020,15254.09
1529,NIFTY 50,14 Jul 2020,14978.23
1530,NIFTY 50,15 Jul 2020,14993.52
1531,NIFTY 50,16 Jul 2020,15167.99
1532,NIFTY 50,17 Jul 2020,15396.44
1533,NIFTY 50,20 Jul 2020,15566.56
1534,NIFTY 50,21 Jul 2020,15764.41
1535,NIFTY 50,22 Jul 2020,15722.51
1536,NIFTY 50,23 Jul 2020,15841.48
1537,NIFTY 50,24 Jul 2020,15811.40
1538,NIFTY 50,27 Jul 2020,15723.39
1539,NIFTY 50,28 Jul 2020,15961.70
1540,NIFTY 50,29 Jul 2020,15824.19
1541,NIFTY 50,30 Jul 2020,15685.92
1542,NIFTY 50,31 Jul 2020,15645.34
1543,NIFTY 50,03 Aug 2020,15388.98
1544,NIFTY 50,04 Aug 2020,15676.74
1545,NIFTY 50,05 Aug 2020,15689.69
1546,NIFTY 50,06 Aug 2020,15833.02
1547,NIFTY 50,07 Aug 2020,15852.65
1548,NIFTY 50,10 Aug 2020,15931.97
1549,NIFTY 50,11 Aug 2020,16005.99
1550,NIFTY 50,12 Aug 2020,15986.03
1551,NIFTY 50,13 Aug 2020,15981.73
1552,NIFTY 50,14 Aug 2020,15809.17
1553,NIFTY 50,17 Aug 2020,15906.29
1554,NIFTY 50,18 Aug 2020,16101.86
1555,NIFTY 50,19 Aug 2020,16135.89
1556,NIFTY 50,20 Aug 2020,15999.86
1557,NIFTY 50,21 Aug 2020,16083.84
1558,NIFTY 50,24 Aug 2020,16218.02
1559,NIFTY 50,25 Aug 2020,16226.20
1560,NIFTY 50,26 Aug 2020,16339.41
1561,NIFTY 50,27 Aug 2020,16353.08
1562,NIFTY 50,28 Aug 2020,16478.01
1563,NIFTY 50,31 Aug 2020,16110.07
1564,NIFTY 50,01 Sep 2020,16227.14
1565,NIFTY 50,02 Sep 2020,16322.17
1566,NIFTY 50,03 Sep 2020,16311.99
1567,NIFTY 50,04 Sep 2020,16038.07
1568,NIFTY 50,07 Sep 2020,16068.06
1569,NIFTY 50,08 Sep 2020,16014.67
1570,NIFTY 50,09 Sep 2020,15958.99
1571,NIFTY 50,10 Sep 2020,16201.44
1572,NIFTY 50,11 Sep 2020,16222.92
1573,NIFTY 50,14 Sep 2020,16189.14
1574,NIFTY 50,15 Sep 2020,16304.84
1575,NIFTY 50,16 Sep 2020,16421.95
1576,NIFTY 50,17 Sep 2020,16296.78
1577,NIFTY 50,18 Sep 2020,16281.00
1578,NIFTY 50,21 Sep 2020,15920.99
1579,NIFTY 50,22 Sep 2020,15783.87
1580,NIFTY 50,23 Sep 2020,15752.97
1581,NIFTY 50,24 Sep 2020,15291.25
1582,NIFTY 50,25 Sep 2020,15637.53
1583,NIFTY 50,28 Sep 2020,15888.44
1584,NIFTY 50,29 Sep 2020,15881.16
1585,NIFTY 50,30 Sep 2020,15916.72
1586,NIFTY 50,01 Oct 2020,16156.44
1587,NIFTY 50,05 Oct 2020,16278.72
1588,NIFTY 50,06 Oct 2020,16503.77
1589,NIFTY 50,07 Oct 2020,16611.96
1590,NIFTY 50,08 Oct 2020,16747.48
1591,NIFTY 50,09 Oct 2020,16860.11
1592,NIFTY 50,12 Oct 2020,16883.84
1593,NIFTY 50,13 Oct 2020,16888.87
1594,NIFTY 50,14 Oct 2020,16944.73
1595,NIFTY 50,15 Oct 2020,16533.24
1596,NIFTY 50,16 Oct 2020,16649.46
1597,NIFTY 50,19 Oct 2020,16805.97
1598,NIFTY 50,20 Oct 2020,16839.60
1599,NIFTY 50,21 Oct 2020,16897.43
1600,NIFTY 50,22 Oct 2020,16840.52
1601,NIFTY 50,23 Oct 2020,16902.96
1602,NIFTY 50,26 Oct 2020,16672.62
1603,NIFTY 50,27 Oct 2020,16844.96
1604,NIFTY 50,28 Oct 2020,16623.13
1605,NIFTY 50,29 Oct 2020,16544.45
1606,NIFTY 50,30 Oct 2020,16504.16
1607,NIFTY 50,02 Nov 2020,16542.08
1608,NIFTY 50,03 Nov 2020,16746.75
1609,NIFTY 50,04 Nov 2020,16888.65
1610,NIFTY 50,05 Nov 2020,17189.03
1611,NIFTY 50,06 Nov 2020,17392.14
1612,NIFTY 50,09 Nov 2020,17672.25
1613,NIFTY 50,10 Nov 2020,17913.40
1614,NIFTY 50,11 Nov 2020,18080.84
1615,NIFTY 50,12 Nov 2020,17998.11
1616,NIFTY 50,13 Nov 2020,18039.44
1617,NIFTY 50,14 Nov 2020,18124.93
1618,NIFTY 50,17 Nov 2020,18258.23
1619,NIFTY 50,18 Nov 2020,18349.02
1620,NIFTY 50,19 Nov 2020,18112.83
1621,NIFTY 50,20 Nov 2020,18236.68
1622,NIFTY 50,23 Nov 2020,18332.33
1623,NIFTY 50,24 Nov 2020,18514.82
1624,NIFTY 50,25 Nov 2020,18235.76
1625,NIFTY 50,26 Nov 2020,18418.16
1626,NIFTY 50,27 Nov 2020,18392.54
1627,NIFTY 50,01 Dec 2020,18591.25
1628,NIFTY 50,02 Dec 2020,18597.90
1629,NIFTY 50,03 Dec 2020,18626.53
1630,NIFTY 50,04 Dec 2020,18803.27
1631,NIFTY 50,07 Dec 2020,18941.15
1632,NIFTY 50,08 Dec 2020,18993.86
1633,NIFTY 50,09 Dec 2020,19186.95
1634,NIFTY 50,10 Dec 2020,19114.96
1635,NIFTY 50,11 Dec 2020,19165.33
1636,NIFTY 50,14 Dec 2020,19228.16
1637,NIFTY 50,15 Dec 2020,19241.90
1638,NIFTY 50,16 Dec 2020,19404.80
1639,NIFTY 50,17 Dec 2020,19491.30
1640,NIFTY 50,18 Dec 2020,19519.42
1641,NIFTY 50,21 Dec 2020,18906.45
1642,NIFTY 50,22 Dec 2020,19102.06
1643,NIFTY 50,23 Dec 2020,19293.26
1644,NIFTY 50,24 Dec 2020,19503.40
1645,NIFTY 50,28 Dec 2020,19679.24
1646,NIFTY 50,29 Dec 2020,19763.51
1647,NIFTY 50,30 Dec 2020,19833.53
1648,NIFTY 50,31 Dec 2020,19833.19
1649,NIFTY 50,01 Jan 2021,19885.36
1650,NIFTY 50,04 Jan 2021,20047.61
1651,NIFTY 50,05 Jan 2021,20142.13
1652,NIFTY 50,06 Jan 2021,20066.56
1653,NIFTY 50,07 Jan 2021,20053.97
1654,NIFTY 50,08 Jan 2021,20351.67
1655,NIFTY 50,11 Jan 2021,20546.74
1656,NIFTY 50,12 Jan 2021,20658.34
1657,NIFTY 50,13 Jan 2021,20660.35
1658,NIFTY 50,14 Jan 2021,20706.07
1659,NIFTY 50,15 Jan 2021,20476.38
1660,NIFTY 50,18 Jan 2021,20260.18
1661,NIFTY 50,19 Jan 2021,20600.41
1662,NIFTY 50,20 Jan 2021,20775.67
1663,NIFTY 50,21 Jan 2021,20700.02
1664,NIFTY 50,22 Jan 2021,20390.57
1665,NIFTY 50,25 Jan 2021,20201.90
1666,NIFTY 50,27 Jan 2021,19818.34
1667,NIFTY 50,28 Jan 2021,19605.59
1668,NIFTY 50,29 Jan 2021,19346.03
1669,Nifty 50,01 Feb 2021,20263.44
1670,NIFTY 50,02 Feb 2021,20783.69
1671,NIFTY 50,03 Feb 2021,20985.32
1672,NIFTY 50,04 Feb 2021,21135.31
1673,NIFTY 50,05 Feb 2021,21175.89
1674,Nifty 50,08 Feb 2021,21447.64
1675,NIFTY 50,09 Feb 2021,21440.42
1676,NIFTY 50,10 Feb 2021,21436.44
1677,NIFTY 50,11 Feb 2021,21536.00
1678,NIFTY 50,12 Feb 2021,21521.82
1679,NIFTY 50,15 Feb 2021,21739.69
1680,NIFTY 50,16 Feb 2021,21737.90
1681,NIFTY 50,17 Feb 2021,21595.82
1682,NIFTY 50,18 Feb 2021,21468.11
1683,NIFTY 50,19 Feb 2021,21273.28
1684,NIFTY 50,22 Feb 2021,20853.12
1685,NIFTY 50,23 Feb 2021,20898.75
1686,NIFTY 50,24 Feb 2021,21288.35
1687,NIFTY 50,25 Feb 2021,21452.24
1688,NIFTY 50,26 Feb 2021,20644.88
1689,NIFTY 50,01 Mar 2021,20975.08
1690,NIFTY 50,02 Mar 2021,21198.93
1691,NIFTY 50,03 Mar 2021,21662.92
1692,NIFTY 50,04 Mar 2021,21428.63
1693,NIFTY 50,05 Mar 2021,21225.94
1694,Nifty 50,08 Mar 2021,21255.06
1695,NIFTY 50,09 Mar 2021,21457.17
1696,NIFTY 50,10 Mar 2021,21565.72
1697,NIFTY 50,12 Mar 2021,21361.29
1698,NIFTY 50,15 Mar 2021,21220.59
1699,NIFTY 50,16 Mar 2021,21193.46
1700,NIFTY 50,17 Mar 2021,20924.61
1701,NIFTY 50,18 Mar 2021,20692.34
1702,NIFTY 50,19 Mar 2021,20956.87
1703,NIFTY 50,22 Mar 2021,20947.65
1704,NIFTY 50,23 Mar 2021,21061.52
1705,NIFTY 50,24 Mar 2021,20684.27
1706,NIFTY 50,25 Mar 2021,20366.42
1707,NIFTY 50,26 Mar 2021,20625.79
1708,NIFTY 50,30 Mar 2021,21106.06
1709,NIFTY 50,31 Mar 2021,20886.52
1710,NIFTY 50,01 Apr 2021,21137.69
1711,NIFTY 50,05 Apr 2021,20811.61
1712,NIFTY 50,06 Apr 2021,20876.57
1713,NIFTY 50,07 Apr 2021,21069.32
1714,NIFTY 50,08 Apr 2021,21149.59
1715,NIFTY 50,09 Apr 2021,21094.17
1716,NIFTY 50,12 Apr 2021,20348.99
1717,NIFTY 50,13 Apr 2021,20624.86
1718,NIFTY 50,15 Apr 2021,20733.88
1719,NIFTY 50,16 Apr 2021,20785.61
1720,NIFTY 50,19 Apr 2021,20418.16
1721,NIFTY 50,20 Apr 2021,20328.55
1722,NIFTY 50,22 Apr 2021,20484.63
1723,NIFTY 50,23 Apr 2021,20392.44
1724,NIFTY 50,26 Apr 2021,20596.72
1725,NIFTY 50,27 Apr 2021,20835.67
1726,NIFTY 50,28 Apr 2021,21136.41
1727,NIFTY 50,29 Apr 2021,21186.30
1728,NIFTY 50,30 Apr 2021,20811.13
1729,NIFTY 50,03 May 2021,20815.43
1730,NIFTY 50,04 May 2021,20619.62
1731,NIFTY 50,05 May 2021,20792.24
1732,NIFTY 50,06 May 2021,20944.41
1733,NIFTY 50,07 May 2021,21084.26
1734,NIFTY 50,10 May 2021,21253.80
1735,NIFTY 50,11 May 2021,21123.53
1736,NIFTY 50,12 May 2021,20904.13
1737,NIFTY 50,14 May 2021,20877.56
1738,NIFTY 50,17 May 2021,21226.53
1739,NIFTY 50,18 May 2021,21489.56
1740,NIFTY 50,19 May 2021,21378.71
1741,NIFTY 50,20 May 2021,21202.21
1742,NIFTY 50,21 May 2021,21585.18
1743,Nifty 50,24 May 2021,21617.03
1744,NIFTY 50,25 May 2021,21639.04
1745,NIFTY 50,26 May 2021,21771.35
1746,NIFTY 50,27 May 2021,21823.14
1747,NIFTY 50,28 May 2021,21962.31
1748,NIFTY 50,31 May 2021,22203.59
1749,NIFTY 50,01 Jun 2021,22192.25
1750,NIFTY 50,02 Jun 2021,22194.18
1751,NIFTY 50,03 Jun 2021,22361.86
1752,NIFTY 50,04 Jun 2021,22333.23
1753,NIFTY 50,07 Jun 2021,22449.24
1754,NIFTY 50,08 Jun 2021,22432.77
1755,NIFTY 50,09 Jun 2021,22283.52
1756,NIFTY 50,10 Jun 2021,22448.94
1757,NIFTY 50,11 Jun 2021,22544.26
1758,NIFTY 50,14 Jun 2021,22567.11
1759,NIFTY 50,15 Jun 2021,22649.05
1760,NIFTY 50,16 Jun 2021,22503.90
1761,NIFTY 50,17 Jun 2021,22401.65
1762,NIFTY 50,18 Jun 2021,22390.11
1763,NIFTY 50,21 Jun 2021,22480.30
1764,NIFTY 50,22 Jun 2021,22517.74
1765,NIFTY 50,23 Jun 2021,22395.25
1766,NIFTY 50,24 Jun 2021,22544.26
1767,NIFTY 50,25 Jun 2021,22644.06
1768,NIFTY 50,28 Jun 2021,22578.86
1769,NIFTY 50,29 Jun 2021,22493.60
1770,NIFTY 50,30 Jun 2021,22455.70
1771,NIFTY 50,01 Jul 2021,22396.40
1772,NIFTY 50,02 Jul 2021,22456.66
1773,NIFTY 50,05 Jul 2021,22618.97
1774,NIFTY 50,06 Jul 2021,22595.93
1775,NIFTY 50,07 Jul 2021,22683.66
1776,NIFTY 50,08 Jul 2021,22473.81
1777,NIFTY 50,09 Jul 2021,22420.36
1778,NIFTY 50,12 Jul 2021,22424.39
1779,NIFTY 50,13 Jul 2021,22595.49
1780,NIFTY 50,14 Jul 2021,22656.78
1781,NIFTY 50,15 Jul 2021,22762.34
1782,NIFTY 50,16 Jul 2021,22761.20
1783,NIFTY 50,19 Jul 2021,22516.71
1784,NIFTY 50,20 Jul 2021,22344.81
1785,NIFTY 50,22 Jul 2021,22621.45
1786,NIFTY 50,23 Jul 2021,22673.35
1787,NIFTY 50,26 Jul 2021,22628.19
1788,NIFTY 50,27 Jul 2021,22518.80
1789,NIFTY 50,28 Jul 2021,22472.95
1790,NIFTY 50,29 Jul 2021,22576.34
1791,NIFTY 50,30 Jul 2021,22554.26
1792,NIFTY 50,02 Aug 2021,22730.42
1793,NIFTY 50,03 Aug 2021,23081.86
1794,NIFTY 50,04 Aug 2021,23265.07
1795,NIFTY 50,05 Aug 2021,23319.53
1796,NIFTY 50,06 Aug 2021,23238.83
1797,NIFTY 50,09 Aug 2021,23269.12
1798,NIFTY 50,10 Aug 2021,23300.36
1799,NIFTY 50,11 Aug 2021,23303.89
1800,NIFTY 50,12 Aug 2021,23424.04
1801,NIFTY 50,13 Aug 2021,23659.78
1802,NIFTY 50,16 Aug 2021,23708.38
1803,Nifty 50,17 Aug 2021,23784.05
1804,Nifty 50,18 Aug 2021,23718.57
1805,Nifty 50,20 Aug 2021,23549.09
1806,Nifty 50,23 Aug 2021,23615.61
1807,Nifty 50,24 Aug 2021,23799.10
1808,Nifty 50,25 Aug 2021,23813.43
1809,Nifty 50,26 Aug 2021,23816.68
1810,Nifty 50,27 Aug 2021,23914.48
1811,Nifty 50,30 Aug 2021,24237.80
1812,Nifty 50,31 Aug 2021,24525.71
1813,Nifty 50,01 Sep 2021,24445.62
1814,Nifty 50,02 Sep 2021,24674.11
1815,Nifty 50,03 Sep 2021,24802.17
1816,Nifty 50,06 Sep 2021,24879.79
1817,Nifty 50,07 Sep 2021,24857.27
1818,Nifty 50,08 Sep 2021,24855.50
1819,Nifty 50,09 Sep 2021,24878.09
1820,Nifty 50,13 Sep 2021,24858.12
1821,NIFTY 50,14 Sep 2021,24893.51
1822,NIFTY 50,15 Sep 2021,25093.22
1823,NIFTY 50,16 Sep 2021,25250.87
1824,NIFTY 50,17 Sep 2021,25187.34
1825,NIFTY 50,20 Sep 2021,24917.72
1826,NIFTY 50,21 Sep 2021,25154.16
1827,NIFTY 50,22 Sep 2021,25132.15
1828,NIFTY 50,23 Sep 2021,25527.92
1829,NIFTY 50,24 Sep 2021,25571.24
1830,NIFTY 50,27 Sep 2021,25573.99
1831,NIFTY 50,28 Sep 2021,25421.46
1832,NIFTY 50,29 Sep 2021,25367.99
1833,NIFTY 50,30 Sep 2021,25234.57
1834,NIFTY 50,01 Oct 2021,25111.25
1835,NIFTY 50,04 Oct 2021,25339.32
1836,NIFTY 50,05 Oct 2021,25526.98
1837,NIFTY 50,06 Oct 2021,25274.48
1838,NIFTY 50,07 Oct 2021,25481.26
1839,NIFTY 50,08 Oct 2021,25631.38
1840,NIFTY 50,11 Oct 2021,25704.10
1841,NIFTY 50,12 Oct 2021,25770.01
1842,NIFTY 50,13 Oct 2021,26013.19
1843,NIFTY 50,14 Oct 2021,26268.83
1844,NIFTY 50,18 Oct 2021,26467.21
1845,NIFTY 50,19 Oct 2021,26383.71
1846,NIFTY 50,20 Oct 2021,26165.78
1847,NIFTY 50,21 Oct 2021,26042.59
1848,NIFTY 50,22 Oct 2021,25952.01
1849,NIFTY 50,25 Oct 2021,25967.04
1850,NIFTY 50,26 Oct 2021,26196.05
1851,NIFTY 50,27 Oct 2021,26113.62
1852,NIFTY 50,28 Oct 2021,25606.99
1853,NIFTY 50,29 Oct 2021,25340.83
1854,NIFTY 50,01 Nov 2021,25710.80
1855,NIFTY 50,02 Nov 2021,25655.51
1856,NIFTY 50,03 Nov 2021,25569.86
1857,NIFTY 50,04 Nov 2021,25695.50
1858,NIFTY 50,08 Nov 2021,25913.09
1859,NIFTY 50,09 Nov 2021,25878.28
1860,NIFTY 50,10 Nov 2021,25839.47
1861,NIFTY 50,11 Nov 2021,25639.32
1862,NIFTY 50,12 Nov 2021,25968.02
1863,NIFTY 50,15 Nov 2021,25977.61
1864,NIFTY 50,16 Nov 2021,25819.49
1865,NIFTY 50,17 Nov 2021,25675.20
1866,NIFTY 50,18 Nov 2021,25483.23
1867,NIFTY 50,22 Nov 2021,24990.27
1868,NIFTY 50,23 Nov 2021,25114.82
1869,NIFTY 50,24 Nov 2021,24988.18
1870,NIFTY 50,25 Nov 2021,25162.07
1871,NIFTY 50,26 Nov 2021,24430.53
1872,NIFTY 50,29 Nov 2021,24469.99
1873,NIFTY 50,30 Nov 2021,24368.53
1874,NIFTY 50,01 Dec 2021,24632.06
1875,NIFTY 50,02 Dec 2021,24968.91
1876,NIFTY 50,03 Dec 2021,24674.83
1877,NIFTY 50,06 Dec 2021,24266.71
1878,NIFTY 50,07 Dec 2021,24646.18
1879,NIFTY 50,08 Dec 2021,25066.62
1880,NIFTY 50,09 Dec 2021,25134.23
1881,NIFTY 50,10 Dec 2021,25126.24
1882,NIFTY 50,13 Dec 2021,24921.02
1883,NIFTY 50,14 Dec 2021,24858.79
1884,NIFTY 50,15 Dec 2021,24710.30
1885,NIFTY 50,16 Dec 2021,24749.01
1886,NIFTY 50,17 Dec 2021,24371.37
1887,NIFTY 50,20 Dec 2021,23839.01
1888,NIFTY 50,21 Dec 2021,24063.78
1889,NIFTY 50,22 Dec 2021,24336.62
1890,NIFTY 50,23 Dec 2021,24504.75
1891,NIFTY 50,24 Dec 2021,24405.96
1892,NIFTY 50,27 Dec 2021,24524.36
1893,NIFTY 50,28 Dec 2021,24735.32
1894,NIFTY 50,29 Dec 2021,24707.10
1895,NIFTY 50,30 Dec 2021,24693.25
1896,NIFTY 50,31 Dec 2021,24908.71
1897,NIFTY 50,03 Jan 2022,25298.63
1898,NIFTY 50,04 Jan 2022,25556.34
1899,NIFTY 50,05 Jan 2022,25728.58
1900,NIFTY 50,06 Jan 2022,25471.18
1901,NIFTY 50,07 Jan 2022,25567.06
1902,NIFTY 50,10 Jan 2022,25840.62
1903,NIFTY 50,11 Jan 2022,25915.89
1904,NIFTY 50,12 Jan 2022,26140.68
1905,NIFTY 50,13 Jan 2022,26205.87
1906,NIFTY 50,14 Jan 2022,26202.97
1907,NIFTY 50,17 Jan 2022,26278.07
1908,NIFTY 50,18 Jan 2022,25998.14
1909,NIFTY 50,19 Jan 2022,25749.81
1910,NIFTY 50,20 Jan 2022,25492.99
1911,NIFTY 50,21 Jan 2022,25292.72
1912,NIFTY 50,24 Jan 2022,24620.72
1913,NIFTY 50,25 Jan 2022,24805.75
1914,NIFTY 50,27 Jan 2022,24564.81
1915,NIFTY 50,28 Jan 2022,24553.04
1916,NIFTY 50,31 Jan 2022,24894.62
1917,NIFTY 50,01 Feb 2022,25234.89
1918,NIFTY 50,02 Feb 2022,25526.55
1919,NIFTY 50,03 Feb 2022,25217.20
1920,NIFTY 50,04 Feb 2022,25154.14
1921,NIFTY 50,07 Feb 2022,24719.45
1922,NIFTY 50,08 Feb 2022,24795.76
1923,NIFTY 50,09 Feb 2022,25084.60
1924,NIFTY 50,10 Feb 2022,25290.42
1925,NIFTY 50,11 Feb 2022,24958.45
1926,NIFTY 50,14 Feb 2022,24209.38
1927,NIFTY 50,15 Feb 2022,24941.93
1928,NIFTY 50,16 Feb 2022,24904.67
1929,NIFTY 50,17 Feb 2022,24879.32
1930,NIFTY 50,18 Feb 2022,24838.68
1931,NIFTY 50,21 Feb 2022,24746.59
1932,NIFTY 50,22 Feb 2022,24582.05
1933,NIFTY 50,23 Feb 2022,24540.41
1934,Nifty 50,24 Feb 2022,23367.85
1935,Nifty 50,25 Feb 2022,23958.10
1936,Nifty 50,28 Feb 2022,24153.01
1937,Nifty 50,02 Mar 2022,23882.72
1938,Nifty 50,03 Mar 2022,23727.54
1939,NIFTY 50,04 Mar 2022,23364.07
1940,NIFTY 50,07 Mar 2022,22814.41
1941,NIFTY 50,08 Mar 2022,23030.56
1942,NIFTY 50,09 Mar 2022,23507.87
1943,NIFTY 50,10 Mar 2022,23866.77
1944,NIFTY 50,11 Mar 2022,23917.96
1945,NIFTY 50,14 Mar 2022,24264.29
1946,NIFTY 50,15 Mar 2022,23964.72
1947,NIFTY 50,16 Mar 2022,24414.00
1948,NIFTY 50,17 Mar 2022,24862.27
1949,NIFTY 50,21 Mar 2022,24618.52
1950,NIFTY 50,22 Mar 2022,24903.14
1951,NIFTY 50,23 Mar 2022,24802.74
1952,NIFTY 50,24 Mar 2022,24769.75
1953,NIFTY 50,25 Mar 2022,24669.45
1954,NIFTY 50,28 Mar 2022,24768.69
1955,NIFTY 50,29 Mar 2022,24917.57
1956,NIFTY 50,30 Mar 2022,25166.31
1957,NIFTY 50,31 Mar 2022,25118.14
1958,NIFTY 50,01 Apr 2022,25413.94
1959,NIFTY 50,04 Apr 2022,25964.72
1960,NIFTY 50,05 Apr 2022,25829.11
1961,NIFTY 50,06 Apr 2022,25613.71
1962,NIFTY 50,07 Apr 2022,25371.88
1963,NIFTY 50,08 Apr 2022,25580.15
1964,NIFTY 50,11 Apr 2022,25422.81
1965,NIFTY 50,12 Apr 2022,25214.76
1966,NIFTY 50,13 Apr 2022,25136.13
1967,NIFTY 50,18 Apr 2022,24701.75
1968,NIFTY 50,19 Apr 2022,24392.54
1969,NIFTY 50,20 Apr 2022,24648.40
1970,NIFTY 50,21 Apr 2022,25017.73
1971,NIFTY 50,22 Apr 2022,24700.36
1972,NIFTY 50,25 Apr 2022,24386.78
1973,NIFTY 50,26 Apr 2022,24741.88
1974,NIFTY 50,27 Apr 2022,24508.30
1975,NIFTY 50,28 Apr 2022,24811.78
1976,NIFTY 50,29 Apr 2022,24606.78
1977,NIFTY 50,02 May 2022,24558.61
1978,NIFTY 50,04 May 2022,23995.35
1979,NIFTY 50,05 May 2022,24002.58
1980,NIFTY 50,06 May 2022,23612.16
1981,NIFTY 50,09 May 2022,23454.71
1982,NIFTY 50,10 May 2022,23365.81
1983,NIFTY 50,11 May 2022,23260.85
1984,NIFTY 50,12 May 2022,22766.52
1985,NIFTY 50,13 May 2022,22729.28
1986,NIFTY 50,16 May 2022,22815.88
1987,NIFTY 50,17 May 2022,23416.46
1988,NIFTY 50,18 May 2022,23389.07
1989,Nifty 50,19 May 2022,22768.49
1990,NIFTY 50,20 May 2022,23426.36
1991,NIFTY 50,23 May 2022,23352.22
1992,NIFTY 50,24 May 2022,23223.25
1993,NIFTY 50,25 May 2022,23096.63
1994,NIFTY 50,26 May 2022,23322.66
1995,NIFTY 50,27 May 2022,23585.61
1996,NIFTY 50,30 May 2022,24031.25
1997,NIFTY 50,31 May 2022,23958.10
1998,NIFTY 50,01 Jun 2022,23868.85
1999,NIFTY 50,02 Jun 2022,24020.89
2000,NIFTY 50,03 Jun 2022,23957.71
2001,NIFTY 50,06 Jun 2022,23936.44
2002,NIFTY 50,07 Jun 2022,23715.10
2003,NIFTY 50,08 Jun 2022,23628.32
2004,NIFTY 50,09 Jun 2022,23807.84
2005,NIFTY 50,10 Jun 2022,23408.59
2006,NIFTY 50,13 Jun 2022,22791.12
2007,NIFTY 50,14 Jun 2022,22729.97
2008,NIFTY 50,15 Jun 2022,22691.46
2009,NIFTY 50,16 Jun 2022,22211.98
2010,NIFTY 50,17 Jun 2022,22114.97
2011,NIFTY 50,20 Jun 2022,22199.11
2012,NIFTY 50,21 Jun 2022,22616.52
2013,NIFTY 50,22 Jun 2022,22290.46
2014,NIFTY 50,23 Jun 2022,22497.71
2015,NIFTY 50,24 Jun 2022,22703.95
2016,NIFTY 50,27 Jun 2022,22896.02
2017,NIFTY 50,28 Jun 2022,22922.24
2018,NIFTY 50,29 Jun 2022,22848.35
2019,NIFTY 50,30 Jun 2022,22828.93
2020,NIFTY 50,01 Jul 2022,22788.18
2021,NIFTY 50,04 Jul 2022,22914.20
2022,NIFTY 50,05 Jul 2022,22878.72
2023,NIFTY 50,06 Jul 2022,23137.70
2024,NIFTY 50,07 Jul 2022,23345.61
2025,NIFTY 50,08 Jul 2022,23473.61
2026,NIFTY 50,11 Jul 2022,23468.14
2027,NIFTY 50,12 Jul 2022,23239.90
2028,NIFTY 50,13 Jul 2022,23107.47
2029,NIFTY 50,14 Jul 2022,23074.52
2030,NIFTY 50,15 Jul 2022,23234.52
2031,NIFTY 50,18 Jul 2022,23566.52
2032,NIFTY 50,19 Jul 2022,23659.85
2033,NIFTY 50,20 Jul 2022,23920.88
2034,NIFTY 50,21 Jul 2022,24058.17
2035,NIFTY 50,22 Jul 2022,24223.56
2036,NIFTY 50,25 Jul 2022,24095.46
2037,NIFTY 50,26 Jul 2022,23882.26
2038,NIFTY 50,27 Jul 2022,24114.41
2039,NIFTY 50,28 Jul 2022,24531.38
2040,NIFTY 50,29 Jul 2022,24862.70
2041,NIFTY 50,01 Aug 2022,25128.57
2042,NIFTY 50,02 Aug 2022,25137.82
2043,NIFTY 50,03 Aug 2022,25202.38
2044,NIFTY 50,04 Aug 2022,25193.41
2045,NIFTY 50,05 Aug 2022,25215.93
2046,NIFTY 50,08 Aug 2022,25413.25
2047,NIFTY 50,10 Aug 2022,25431.92
2048,NIFTY 50,11 Aug 2022,25621.06
2049,NIFTY 50,12 Aug 2022,25678.83
2050,NIFTY 50,16 Aug 2022,25863.24
2051,NIFTY 50,17 Aug 2022,26035.87
2052,NIFTY 50,18 Aug 2022,26067.35
2053,NIFTY 50,19 Aug 2022,25785.40
2054,NIFTY 50,22 Aug 2022,25396.57
2055,NIFTY 50,23 Aug 2022,25522.62
2056,NIFTY 50,24 Aug 2022,25562.51
2057,NIFTY 50,25 Aug 2022,25442.67
2058,NIFTY 50,26 Aug 2022,25495.64
2059,NIFTY 50,29 Aug 2022,25138.40
2060,NIFTY 50,30 Aug 2022,25786.59
2061,NIFTY 50,01 Sep 2022,25472.24
2062,NIFTY 50,02 Sep 2022,25467.41
2063,NIFTY 50,05 Sep 2022,25650.83
2064,NIFTY 50,06 Sep 2022,25636.01
2065,NIFTY 50,07 Sep 2022,25590.73
2066,NIFTY 50,08 Sep 2022,25843.86
2067,NIFTY 50,09 Sep 2022,25894.12
2068,NIFTY 50,12 Sep 2022,26043.69
2069,NIFTY 50,13 Sep 2022,26237.81
2070,NIFTY 50,14 Sep 2022,26141.52
2071,NIFTY 50,15 Sep 2022,25958.06
2072,NIFTY 50,16 Sep 2022,25454.93
2073,NIFTY 50,19 Sep 2022,25587.63
2074,NIFTY 50,20 Sep 2022,25869.27
2075,NIFTY 50,21 Sep 2022,25727.13
2076,NIFTY 50,22 Sep 2022,25598.60
2077,NIFTY 50,23 Sep 2022,25159.42
