,Index Name,Date,TotalReturnsIndex
0,NIFTY BANK,08 Sep 2023,61924.86
1,NIFTY BANK,07 Sep 2023,61543.56
2,NIFTY BANK,06 Sep 2023,60900.04
3,NIFTY BANK,05 Sep 2023,61068.84
4,NIFTY BANK,04 Sep 2023,61132.07
5,NIFTY BANK,01 Sep 2023,60937.11
6,NIFTY BANK,31 Aug 2023,60324.17
7,NIFTY BANK,30 Aug 2023,60658.04
8,NIFTY BANK,29 Aug 2023,61018.19
9,NIFTY BANK,28 Aug 2023,61017.41
10,NIFTY BANK,25 Aug 2023,60656.43
11,NIFTY BANK,24 Aug 2023,61019.50
12,NIFTY BANK,23 Aug 2023,60996.02
13,NIFTY BANK,22 Aug 2023,60329.82
14,NIFTY BANK,21 Aug 2023,60341.77
15,NIFTY BANK,18 Aug 2023,60134.79
16,NIFTY BANK,17 Aug 2023,60190.05
17,NIFTY BANK,16 Aug 2023,60265.56
18,NIFTY BANK,14 Aug 2023,60463.75
19,NIFTY BANK,11 Aug 2023,60612.06
20,NIFTY BANK,10 Aug 2023,61066.09
21,NIFTY BANK,09 Aug 2023,61530.74
22,NIFTY BANK,08 Aug 2023,61525.01
23,NIFTY BANK,07 Aug 2023,61351.25
24,NIFTY BANK,04 Aug 2023,61408.75
25,NIFTY BANK,03 Aug 2023,60903.19
26,NIFTY BANK,02 Aug 2023,61563.00
27,NIFTY BANK,01 Aug 2023,62379.52
28,NIFTY BANK,31 Jul 2023,62459.71
29,NIFTY BANK,28 Jul 2023,62209.35
30,NIFTY BANK,27 Jul 2023,62498.32
31,NIFTY BANK,26 Jul 2023,63022.41
32,NIFTY BANK,25 Jul 2023,62725.01
33,NIFTY BANK,24 Jul 2023,62831.79
34,NIFTY BANK,21 Jul 2023,63039.96
35,NIFTY BANK,20 Jul 2023,63192.77
36,NIFTY BANK,19 Jul 2023,62484.59
37,NIFTY BANK,18 Jul 2023,62130.98
38,NIFTY BANK,17 Jul 2023,62184.22
39,NIFTY BANK,14 Jul 2023,61321.65
40,NIFTY BANK,13 Jul 2023,61108.38
41,NIFTY BANK,12 Jul 2023,61073.39
42,NIFTY BANK,11 Jul 2023,61217.83
43,NIFTY BANK,10 Jul 2023,61376.32
44,NIFTY BANK,07 Jul 2023,61464.03
45,NIFTY BANK,06 Jul 2023,62025.32
46,NIFTY BANK,05 Jul 2023,61768.01
47,NIFTY BANK,04 Jul 2023,61972.72
48,NIFTY BANK,03 Jul 2023,61776.65
49,NIFTY BANK,30 Jun 2023,61214.73
50,NIFTY BANK,28 Jun 2023,60640.76
51,NIFTY BANK,27 Jun 2023,60358.58
52,NIFTY BANK,26 Jun 2023,59701.32
53,NIFTY BANK,23 Jun 2023,59676.45
54,NIFTY BANK,22 Jun 2023,59806.45
55,NIFTY BANK,21 Jun 2023,59990.18
56,NIFTY BANK,20 Jun 2023,59863.37
57,NIFTY BANK,19 Jun 2023,59681.83
58,NIFTY BANK,16 Jun 2023,60098.17
59,NIFTY BANK,15 Jun 2023,59421.74
60,NIFTY BANK,14 Jun 2023,60166.37
61,NIFTY BANK,13 Jun 2023,60292.00
62,NIFTY BANK,12 Jun 2023,60106.44
63,NIFTY BANK,09 Jun 2023,60167.73
64,NIFTY BANK,08 Jun 2023,60176.27
65,NIFTY BANK,07 Jun 2023,60559.32
66,NIFTY BANK,06 Jun 2023,60407.84
67,NIFTY BANK,05 Jun 2023,60321.80
68,NIFTY BANK,02 Jun 2023,60097.76
69,NIFTY BANK,01 Jun 2023,59851.14
70,NIFTY BANK,31 May 2023,60313.03
71,NIFTY BANK,30 May 2023,60612.73
72,NIFTY BANK,29 May 2023,60442.99
73,NIFTY BANK,26 May 2023,60042.11
74,NIFTY BANK,25 May 2023,59582.99
75,NIFTY BANK,24 May 2023,59578.11
76,NIFTY BANK,23 May 2023,59955.45
77,NIFTY BANK,22 May 2023,59860.82
78,NIFTY BANK,19 May 2023,59975.82
79,NIFTY BANK,18 May 2023,59679.67
80,NIFTY BANK,17 May 2023,59606.55
81,NIFTY BANK,16 May 2023,59886.23
82,NIFTY BANK,15 May 2023,59933.73
83,NIFTY BANK,12 May 2023,59554.96
84,NIFTY BANK,11 May 2023,59122.13
85,NIFTY BANK,10 May 2023,58926.00
86,NIFTY BANK,09 May 2023,58745.27
87,NIFTY BANK,08 May 2023,58861.99
88,NIFTY BANK,05 May 2023,58015.07
89,NIFTY BANK,04 May 2023,59407.91
90,NIFTY BANK,03 May 2023,58901.06
91,NIFTY BANK,02 May 2023,58954.62
92,NIFTY BANK,28 Apr 2023,58793.88
93,NIFTY BANK,27 Apr 2023,58476.95
94,NIFTY BANK,26 Apr 2023,58244.50
95,NIFTY BANK,25 Apr 2023,58038.60
96,NIFTY BANK,24 Apr 2023,57980.42
97,NIFTY BANK,21 Apr 2023,57276.35
98,NIFTY BANK,20 Apr 2023,57482.36
99,NIFTY BANK,19 Apr 2023,57325.30
100,NIFTY BANK,18 Apr 2023,57476.55
101,NIFTY BANK,17 Apr 2023,57472.91
102,NIFTY BANK,13 Apr 2023,57296.12
103,NIFTY BANK,12 Apr 2023,56514.76
104,NIFTY BANK,11 Apr 2023,56254.41
105,NIFTY BANK,10 Apr 2023,55531.12
106,NIFTY BANK,06 Apr 2023,55811.73
107,NIFTY BANK,05 Apr 2023,55754.82
108,NIFTY BANK,03 Apr 2023,55501.73
109,NIFTY BANK,31 Mar 2023,55223.81
110,NIFTY BANK,29 Mar 2023,54273.87
111,NIFTY BANK,28 Mar 2023,53808.47
112,NIFTY BANK,27 Mar 2023,53622.71
113,NIFTY BANK,24 Mar 2023,53573.82
114,NIFTY BANK,23 Mar 2023,53875.12
115,NIFTY BANK,22 Mar 2023,54394.77
116,NIFTY BANK,21 Mar 2023,54252.90
117,NIFTY BANK,20 Mar 2023,53528.37
118,NIFTY BANK,17 Mar 2023,53849.56
119,NIFTY BANK,16 Mar 2023,53216.54
120,NIFTY BANK,15 Mar 2023,53106.19
121,NIFTY BANK,14 Mar 2023,53595.62
122,NIFTY BANK,13 Mar 2023,53804.11
123,NIFTY BANK,10 Mar 2023,55056.28
124,NIFTY BANK,09 Mar 2023,56105.13
125,NIFTY BANK,08 Mar 2023,56540.79
126,NIFTY BANK,06 Mar 2023,56232.47
127,NIFTY BANK,03 Mar 2023,56097.79
128,NIFTY BANK,02 Mar 2023,54926.20
129,NIFTY BANK,01 Mar 2023,55345.50
130,NIFTY BANK,28 Feb 2023,54761.97
131,NIFTY BANK,27 Feb 2023,54813.73
132,NIFTY BANK,24 Feb 2023,54272.88
133,NIFTY BANK,23 Feb 2023,54398.20
134,NIFTY BANK,22 Feb 2023,54390.53
135,NIFTY BANK,21 Feb 2023,55312.12
136,NIFTY BANK,20 Feb 2023,55350.32
137,NIFTY BANK,17 Feb 2023,55935.13
138,NIFTY BANK,16 Feb 2023,56614.55
139,NIFTY BANK,15 Feb 2023,56750.13
140,NIFTY BANK,14 Feb 2023,56637.67
141,NIFTY BANK,13 Feb 2023,56139.78
142,NIFTY BANK,10 Feb 2023,56516.69
143,NIFTY BANK,09 Feb 2023,56509.78
144,NIFTY BANK,08 Feb 2023,56487.14
145,NIFTY BANK,07 Feb 2023,56423.63
146,NIFTY BANK,06 Feb 2023,56265.48
147,NIFTY BANK,03 Feb 2023,56435.55
148,NIFTY BANK,02 Feb 2023,55306.28
149,NIFTY BANK,01 Feb 2023,55093.74
150,NIFTY BANK,31 Jan 2023,55286.89
151,NIFTY BANK,30 Jan 2023,54923.01
152,NIFTY BANK,27 Jan 2023,54865.66
153,NIFTY BANK,25 Jan 2023,56636.73
154,NIFTY BANK,24 Jan 2023,58113.29
155,NIFTY BANK,23 Jan 2023,58232.73
156,NIFTY BANK,20 Jan 2023,57805.08
157,NIFTY BANK,19 Jan 2023,57563.12
158,NIFTY BANK,18 Jan 2023,57738.73
159,NIFTY BANK,17 Jan 2023,57435.51
160,NIFTY BANK,16 Jan 2023,57343.73
161,NIFTY BANK,13 Jan 2023,57620.78
162,NIFTY BANK,12 Jan 2023,57227.74
163,NIFTY BANK,11 Jan 2023,57432.34
164,NIFTY BANK,10 Jan 2023,57135.95
165,NIFTY BANK,09 Jan 2023,57908.39
166,NIFTY BANK,06 Jan 2023,57372.67
167,NIFTY BANK,05 Jan 2023,57943.69
168,NIFTY BANK,04 Jan 2023,58419.79
169,NIFTY BANK,03 Jan 2023,59054.07
170,NIFTY BANK,02 Jan 2023,58752.00
171,NIFTY BANK,30 Dec 2022,58457.37
172,NIFTY BANK,29 Dec 2022,58818.94
173,NIFTY BANK,28 Dec 2022,58241.51
174,NIFTY BANK,27 Dec 2022,58284.70
175,NIFTY BANK,26 Dec 2022,57972.83
176,NIFTY BANK,23 Dec 2022,56664.49
177,NIFTY BANK,22 Dec 2022,57671.79
178,NIFTY BANK,21 Dec 2022,57956.23
179,NIFTY BANK,20 Dec 2022,58964.65
180,NIFTY BANK,19 Dec 2022,59038.47
181,NIFTY BANK,16 Dec 2022,58774.31
182,NIFTY BANK,15 Dec 2022,59153.32
183,NIFTY BANK,14 Dec 2022,59902.48
184,NIFTY BANK,13 Dec 2022,59763.02
185,NIFTY BANK,12 Dec 2022,59439.61
186,NIFTY BANK,09 Dec 2022,59337.21
187,NIFTY BANK,08 Dec 2022,59287.48
188,NIFTY BANK,07 Dec 2022,58610.03
189,NIFTY BANK,06 Dec 2022,58664.22
190,NIFTY BANK,05 Dec 2022,58928.57
191,NIFTY BANK,02 Dec 2022,58616.90
192,NIFTY BANK,01 Dec 2022,58830.25
193,NIFTY BANK,30 Nov 2022,58789.92
194,NIFTY BANK,29 Nov 2022,58548.45
195,NIFTY BANK,28 Nov 2022,58503.58
196,NIFTY BANK,25 Nov 2022,58453.94
197,NIFTY BANK,24 Nov 2022,58578.36
198,NIFTY BANK,23 Nov 2022,58107.37
199,NIFTY BANK,22 Nov 2022,57737.46
200,NIFTY BANK,21 Nov 2022,57587.15
201,NIFTY BANK,18 Nov 2022,57710.78
202,NIFTY BANK,17 Nov 2022,57738.80
203,Nifty Bank,16 Nov 2022,57843.86
204,NIFTY BANK,15 Nov 2022,57622.73
205,NIFTY BANK,14 Nov 2022,57220.28
206,NIFTY BANK,11 Nov 2022,57302.29
207,NIFTY BANK,10 Nov 2022,56577.04
208,NIFTY BANK,09 Nov 2022,56821.05
209,NIFTY BANK,07 Nov 2022,56689.81
210,NIFTY BANK,04 Nov 2022,56107.46
211,NIFTY BANK,03 Nov 2022,56161.70
212,NIFTY BANK,02 Nov 2022,55955.41
213,Nifty Bank,01 Nov 2022,56149.72
214,NIFTY BANK,31 Oct 2022,56174.70
215,Nifty Bank,28 Oct 2022,55743.56
216,Nifty Bank,27 Oct 2022,56162.98
217,NIFTY BANK,25 Oct 2022,55922.90
218,NIFTY BANK,24 Oct 2022,56170.61
219,Nifty Bank,21 Oct 2022,55462.33
220,NIFTY BANK,20 Oct 2022,54531.45
221,NIFTY BANK,19 Oct 2022,54903.58
222,NIFTY BANK,18 Oct 2022,54829.53
223,NIFTY BANK,17 Oct 2022,54287.88
224,Nifty Bank,14 Oct 2022,53451.77
225,NIFTY BANK,13 Oct 2022,52524.85
226,NIFTY BANK,12 Oct 2022,53197.42
227,NIFTY BANK,11 Oct 2022,52645.12
228,NIFTY BANK,10 Oct 2022,53162.77
229,NIFTY BANK,07 Oct 2022,53278.34
230,NIFTY BANK,06 Oct 2022,53420.82
231,NIFTY BANK,04 Oct 2022,53185.86
232,Nifty Bank,03 Oct 2022,51716.63
233,Nifty Bank,30 Sep 2022,52535.67
234,NIFTY BANK,29 Sep 2022,51197.24
235,NIFTY BANK,28 Sep 2022,51349.72
236,Nifty Bank,27 Sep 2022,52164.66
237,Nifty Bank,26 Sep 2022,52514.35
238,NIFTY BANK,23 Sep 2022,53779.00
239,NIFTY BANK,22 Sep 2022,55253.61
240,NIFTY BANK,21 Sep 2022,56032.68
241,NIFTY BANK,20 Sep 2022,56392.80
242,NIFTY BANK,19 Sep 2022,55625.98
243,NIFTY BANK,16 Sep 2022,55452.46
244,NIFTY BANK,15 Sep 2022,56040.45
245,NIFTY BANK,14 Sep 2022,56307.32
246,NIFTY BANK,13 Sep 2022,55583.42
247,NIFTY BANK,12 Sep 2022,55176.69
248,NIFTY BANK,09 Sep 2022,54961.43
249,NIFTY BANK,08 Sep 2022,54680.24
250,NIFTY BANK,07 Sep 2022,53656.15
251,NIFTY BANK,06 Sep 2022,53942.53
252,NIFTY BANK,05 Sep 2022,54131.94
253,NIFTY BANK,02 Sep 2022,53608.72
254,NIFTY BANK,01 Sep 2022,53445.87
255,NIFTY BANK,30 Aug 2022,53766.11
256,NIFTY BANK,29 Aug 2022,52052.57
257,NIFTY BANK,26 Aug 2022,53018.70
258,NIFTY BANK,25 Aug 2022,52969.22
259,NIFTY BANK,24 Aug 2022,53088.56
260,NIFTY BANK,23 Aug 2022,52625.02
261,NIFTY BANK,22 Aug 2022,52081.22
262,NIFTY BANK,19 Aug 2022,53017.07
263,NIFTY BANK,18 Aug 2022,53928.47
264,NIFTY BANK,17 Aug 2022,53664.04
265,NIFTY BANK,16 Aug 2022,53362.09
266,NIFTY BANK,12 Aug 2022,53093.74
267,NIFTY BANK,11 Aug 2022,52872.81
268,NIFTY BANK,10 Aug 2022,52040.27
269,NIFTY BANK,08 Aug 2022,51971.68
270,NIFTY BANK,05 Aug 2022,51468.01
271,NIFTY BANK,04 Aug 2022,51243.99
272,NIFTY BANK,03 Aug 2022,51561.20
273,NIFTY BANK,02 Aug 2022,51608.33
274,NIFTY BANK,01 Aug 2022,51444.38
275,NIFTY BANK,29 Jul 2022,50885.48
276,NIFTY BANK,28 Jul 2022,50731.74
277,NIFTY BANK,27 Jul 2022,49924.04
278,NIFTY BANK,26 Jul 2022,49414.77
279,NIFTY BANK,25 Jul 2022,49846.18
280,NIFTY BANK,22 Jul 2022,49863.24
281,NIFTY BANK,21 Jul 2022,49133.15
282,NIFTY BANK,20 Jul 2022,48822.45
283,NIFTY BANK,19 Jul 2022,48480.75
284,NIFTY BANK,18 Jul 2022,47974.20
285,NIFTY BANK,15 Jul 2022,47056.93
286,NIFTY BANK,14 Jul 2022,47014.26
287,NIFTY BANK,13 Jul 2022,47253.91
288,NIFTY BANK,12 Jul 2022,47666.93
289,NIFTY BANK,11 Jul 2022,48124.76
290,NIFTY BANK,08 Jul 2022,47655.84
291,NIFTY BANK,07 Jul 2022,47379.36
292,NIFTY BANK,06 Jul 2022,46562.55
293,NIFTY BANK,05 Jul 2022,45872.98
294,NIFTY BANK,04 Jul 2022,46042.49
295,NIFTY BANK,01 Jul 2022,45497.96
296,NIFTY BANK,30 Jun 2022,45342.78
297,NIFTY BANK,29 Jun 2022,45132.29
298,NIFTY BANK,28 Jun 2022,45637.64
299,NIFTY BANK,27 Jun 2022,45866.63
300,NIFTY BANK,24 Jun 2022,45617.29
301,NIFTY BANK,23 Jun 2022,44949.26
302,NIFTY BANK,22 Jun 2022,44556.25
303,NIFTY BANK,21 Jun 2022,45018.02
304,NIFTY BANK,20 Jun 2022,44330.42
305,NIFTY BANK,17 Jun 2022,44409.43
306,NIFTY BANK,16 Jun 2022,44215.97
307,NIFTY BANK,15 Jun 2022,45194.57
308,NIFTY BANK,14 Jun 2022,45157.10
309,NIFTY BANK,13 Jun 2022,45285.16
310,NIFTY BANK,10 Jun 2022,46746.44
311,NIFTY BANK,09 Jun 2022,47562.04
312,Nifty Bank,08 Jun 2022,47373.23
313,NIFTY BANK,07 Jun 2022,47440.82
314,NIFTY BANK,06 Jun 2022,47866.75
315,NIFTY BANK,03 Jun 2022,47819.09
316,NIFTY BANK,02 Jun 2022,48278.12
317,NIFTY BANK,01 Jun 2022,48287.78
318,NIFTY BANK,31 May 2022,48106.98
319,NIFTY BANK,30 May 2022,48567.26
320,NIFTY BANK,27 May 2022,48277.59
321,NIFTY BANK,26 May 2022,47574.85
322,NIFTY BANK,25 May 2022,46550.88
323,NIFTY BANK,24 May 2022,46405.34
324,NIFTY BANK,23 May 2022,46347.78
325,NIFTY BANK,20 May 2022,46386.72
326,Nifty Bank,19 May 2022,45086.55
327,NIFTY BANK,18 May 2022,46234.20
328,NIFTY BANK,17 May 2022,46421.26
329,NIFTY BANK,16 May 2022,45468.13
330,NIFTY BANK,13 May 2022,44823.56
331,NIFTY BANK,12 May 2022,45379.54
332,NIFTY BANK,11 May 2022,46798.24
333,NIFTY BANK,10 May 2022,46514.34
334,NIFTY BANK,09 May 2022,46234.73
335,NIFTY BANK,06 May 2022,46660.72
336,NIFTY BANK,05 May 2022,47526.26
337,NIFTY BANK,04 May 2022,47569.04
338,NIFTY BANK,02 May 2022,48781.97
339,NIFTY BANK,29 Apr 2022,48680.03
340,NIFTY BANK,28 Apr 2022,49130.61
341,NIFTY BANK,27 Apr 2022,48600.05
342,NIFTY BANK,26 Apr 2022,49107.15
343,NIFTY BANK,25 Apr 2022,48672.20
344,NIFTY BANK,22 Apr 2022,48621.44
345,NIFTY BANK,21 Apr 2022,49661.97
346,NIFTY BANK,20 Apr 2022,48985.87
347,NIFTY BANK,19 Apr 2022,49021.90
348,NIFTY BANK,18 Apr 2022,49544.50
349,NIFTY BANK,13 Apr 2022,50535.10
350,NIFTY BANK,12 Apr 2022,50918.24
351,NIFTY BANK,11 Apr 2022,50738.01
352,NIFTY BANK,08 Apr 2022,50924.45
353,NIFTY BANK,07 Apr 2022,50661.82
354,NIFTY BANK,06 Apr 2022,50763.61
355,NIFTY BANK,05 Apr 2022,51350.56
356,NIFTY BANK,04 Apr 2022,52115.75
357,NIFTY BANK,01 Apr 2022,50110.35
358,NIFTY BANK,31 Mar 2022,49065.05
359,NIFTY BANK,30 Mar 2022,49012.02
360,NIFTY BANK,29 Mar 2022,48355.29
361,NIFTY BANK,28 Mar 2022,48170.59
362,NIFTY BANK,25 Mar 2022,47765.41
363,NIFTY BANK,24 Mar 2022,47923.19
364,NIFTY BANK,23 Mar 2022,48759.90
365,NIFTY BANK,22 Mar 2022,49031.25
366,NIFTY BANK,21 Mar 2022,48586.05
367,NIFTY BANK,17 Mar 2022,49139.20
368,NIFTY BANK,16 Mar 2022,48221.54
369,NIFTY BANK,15 Mar 2022,47242.71
370,NIFTY BANK,14 Mar 2022,47633.23
371,NIFTY BANK,11 Mar 2022,46600.13
372,NIFTY BANK,10 Mar 2022,46504.84
373,NIFTY BANK,09 Mar 2022,45614.35
374,NIFTY BANK,08 Mar 2022,44727.59
375,NIFTY BANK,07 Mar 2022,44340.66
376,NIFTY BANK,04 Mar 2022,46413.33
377,Nifty Bank,03 Mar 2022,47137.04
378,Nifty Bank,02 Mar 2022,47715.08
379,Nifty Bank,28 Feb 2022,48838.03
380,Nifty Bank,25 Feb 2022,49142.17
381,Nifty Bank,24 Feb 2022,47519.90
382,NIFTY BANK,23 Feb 2022,50438.88
383,NIFTY BANK,22 Feb 2022,50411.38
384,NIFTY BANK,21 Feb 2022,50834.87
385,NIFTY BANK,18 Feb 2022,50718.25
386,NIFTY BANK,17 Feb 2022,50627.17
387,NIFTY BANK,16 Feb 2022,51196.65
388,NIFTY BANK,15 Feb 2022,51488.40
389,NIFTY BANK,14 Feb 2022,49786.68
390,NIFTY BANK,11 Feb 2022,51956.65
391,NIFTY BANK,10 Feb 2022,52622.65
392,NIFTY BANK,09 Feb 2022,52082.15
393,NIFTY BANK,08 Feb 2022,51297.34
394,NIFTY BANK,07 Feb 2022,51252.82
395,NIFTY BANK,04 Feb 2022,52323.73
396,NIFTY BANK,03 Feb 2022,52621.36
397,NIFTY BANK,02 Feb 2022,53053.66
398,NIFTY BANK,01 Feb 2022,51940.80
399,NIFTY BANK,31 Jan 2022,51225.68
400,NIFTY BANK,28 Jan 2022,50839.94
401,NIFTY BANK,27 Jan 2022,51234.77
402,NIFTY BANK,25 Jan 2022,50863.39
403,NIFTY BANK,24 Jan 2022,49839.28
404,NIFTY BANK,21 Jan 2022,50684.72
405,NIFTY BANK,20 Jan 2022,51057.75
406,NIFTY BANK,19 Jan 2022,51314.72
407,NIFTY BANK,18 Jan 2022,51542.61
408,NIFTY BANK,17 Jan 2022,51550.54
409,NIFTY BANK,14 Jan 2022,51758.61
410,NIFTY BANK,13 Jan 2022,51892.86
411,NIFTY BANK,12 Jan 2022,52240.35
412,NIFTY BANK,11 Jan 2022,51855.47
413,NIFTY BANK,10 Jan 2022,51728.26
414,NIFTY BANK,07 Jan 2022,50907.71
415,NIFTY BANK,06 Jan 2022,50571.36
416,NIFTY BANK,05 Jan 2022,50848.75
417,NIFTY BANK,04 Jan 2022,49694.42
418,NIFTY BANK,03 Jan 2022,49130.22
419,NIFTY BANK,31 Dec 2021,47861.99
420,NIFTY BANK,30 Dec 2021,47298.01
421,NIFTY BANK,29 Dec 2021,47273.41
422,NIFTY BANK,28 Dec 2021,47460.11
423,NIFTY BANK,27 Dec 2021,47290.30
424,NIFTY BANK,24 Dec 2021,47019.36
425,NIFTY BANK,23 Dec 2021,47470.05
426,NIFTY BANK,22 Dec 2021,47251.99
427,NIFTY BANK,21 Dec 2021,46683.18
428,NIFTY BANK,20 Dec 2021,46456.59
429,NIFTY BANK,17 Dec 2021,48046.71
430,NIFTY BANK,16 Dec 2021,49301.16
431,NIFTY BANK,15 Dec 2021,49626.13
432,NIFTY BANK,14 Dec 2021,49767.00
433,NIFTY BANK,13 Dec 2021,49809.22
434,NIFTY BANK,10 Dec 2021,50052.53
435,NIFTY BANK,09 Dec 2021,50021.26
436,NIFTY BANK,08 Dec 2021,50294.09
437,NIFTY BANK,07 Dec 2021,49395.28
438,NIFTY BANK,06 Dec 2021,48204.86
439,NIFTY BANK,03 Dec 2021,48827.02
440,NIFTY BANK,02 Dec 2021,49246.71
441,NIFTY BANK,01 Dec 2021,49053.33
442,NIFTY BANK,30 Nov 2021,48150.09
443,NIFTY BANK,29 Nov 2021,48529.33
444,NIFTY BANK,26 Nov 2021,48595.53
445,NIFTY BANK,25 Nov 2021,50402.02
446,NIFTY BANK,24 Nov 2021,50506.17
447,NIFTY BANK,23 Nov 2021,50277.98
448,NIFTY BANK,22 Nov 2021,50083.75
449,NIFTY BANK,18 Nov 2021,51226.90
450,NIFTY BANK,17 Nov 2021,51314.98
451,NIFTY BANK,16 Nov 2021,51673.23
452,NIFTY BANK,15 Nov 2021,52206.37
453,NIFTY BANK,12 Nov 2021,52248.19
454,NIFTY BANK,11 Nov 2021,52014.62
455,NIFTY BANK,10 Nov 2021,52639.24
456,NIFTY BANK,09 Nov 2021,53105.35
457,NIFTY BANK,08 Nov 2021,53199.03
458,NIFTY BANK,04 Nov 2021,53381.71
459,NIFTY BANK,03 Nov 2021,53150.21
460,NIFTY BANK,02 Nov 2021,53873.75
461,NIFTY BANK,01 Nov 2021,53638.12
462,NIFTY BANK,29 Oct 2021,52763.80
463,NIFTY BANK,28 Oct 2021,53294.37
464,NIFTY BANK,27 Oct 2021,55136.24
465,NIFTY BANK,26 Oct 2021,55627.14
466,NIFTY BANK,25 Oct 2021,55565.21
467,NIFTY BANK,22 Oct 2021,54393.35
468,NIFTY BANK,21 Oct 2021,53997.51
469,NIFTY BANK,20 Oct 2021,53306.85
470,NIFTY BANK,19 Oct 2021,53336.98
471,NIFTY BANK,18 Oct 2021,53531.62
472,NIFTY BANK,14 Oct 2021,53067.74
473,NIFTY BANK,13 Oct 2021,52116.52
474,NIFTY BANK,12 Oct 2021,51962.42
475,NIFTY BANK,11 Oct 2021,51655.25
476,NIFTY BANK,08 Oct 2021,50955.75
477,NIFTY BANK,07 Oct 2021,50926.02
478,NIFTY BANK,06 Oct 2021,50613.58
479,NIFTY BANK,05 Oct 2021,50909.56
480,NIFTY BANK,04 Oct 2021,50691.93
481,NIFTY BANK,01 Oct 2021,50214.72
482,NIFTY BANK,30 Sep 2021,50483.45
483,NIFTY BANK,29 Sep 2021,50912.27
484,NIFTY BANK,28 Sep 2021,51184.74
485,NIFTY BANK,27 Sep 2021,51489.94
486,NIFTY BANK,24 Sep 2021,51030.02
487,NIFTY BANK,23 Sep 2021,50950.99
488,NIFTY BANK,22 Sep 2021,49835.34
489,NIFTY BANK,21 Sep 2021,50228.20
490,NIFTY BANK,20 Sep 2021,50106.58
491,NIFTY BANK,17 Sep 2021,51005.27
492,NIFTY BANK,16 Sep 2021,50811.94
493,NIFTY BANK,15 Sep 2021,49710.74
494,NIFTY BANK,14 Sep 2021,49388.06
495,Nifty Bank,13 Sep 2021,49197.55
496,Nifty Bank,09 Sep 2021,49482.72
497,Nifty Bank,08 Sep 2021,49597.35
498,Nifty Bank,07 Sep 2021,49193.45
499,Nifty Bank,06 Sep 2021,49360.14
500,Nifty Bank,03 Sep 2021,49587.85
501,Nifty Bank,02 Sep 2021,49682.48
502,Nifty Bank,01 Sep 2021,49335.79
503,Nifty Bank,31 Aug 2021,49133.84
504,Nifty Bank,30 Aug 2021,49030.09
505,Nifty Bank,27 Aug 2021,48059.01
506,Nifty Bank,26 Aug 2021,48045.24
507,Nifty Bank,25 Aug 2021,48002.98
508,Nifty Bank,24 Aug 2021,48172.75
509,Nifty Bank,23 Aug 2021,47380.01
510,Nifty Bank,20 Aug 2021,47257.83
511,Nifty Bank,18 Aug 2021,47960.14
512,Nifty Bank,17 Aug 2021,48382.31
513,NIFTY BANK,16 Aug 2021,48674.77
514,NIFTY BANK,13 Aug 2021,48775.75
515,NIFTY BANK,12 Aug 2021,48462.48
516,NIFTY BANK,11 Aug 2021,48286.28
517,NIFTY BANK,10 Aug 2021,48590.45
518,NIFTY BANK,09 Aug 2021,48583.49
519,NIFTY BANK,06 Aug 2021,48287.25
520,NIFTY BANK,05 Aug 2021,48321.62
521,NIFTY BANK,04 Aug 2021,48582.31
522,NIFTY BANK,03 Aug 2021,47475.72
523,NIFTY BANK,02 Aug 2021,46804.93
524,NIFTY BANK,30 Jul 2021,46635.50
525,NIFTY BANK,29 Jul 2021,46780.04
526,NIFTY BANK,28 Jul 2021,46532.25
527,NIFTY BANK,27 Jul 2021,46888.71
528,NIFTY BANK,26 Jul 2021,47093.90
529,NIFTY BANK,23 Jul 2021,47208.02
530,NIFTY BANK,22 Jul 2021,46726.80
531,NIFTY BANK,20 Jul 2021,46374.00
532,NIFTY BANK,19 Jul 2021,47268.40
533,NIFTY BANK,16 Jul 2021,48174.70
534,NIFTY BANK,15 Jul 2021,48384.72
535,NIFTY BANK,14 Jul 2021,48062.08
536,NIFTY BANK,13 Jul 2021,48069.02
537,NIFTY BANK,12 Jul 2021,47429.69
538,NIFTY BANK,09 Jul 2021,47258.60
539,NIFTY BANK,08 Jul 2021,47531.02
540,NIFTY BANK,07 Jul 2021,48200.98
541,NIFTY BANK,06 Jul 2021,47942.07
542,NIFTY BANK,05 Jul 2021,47447.33
543,NIFTY BANK,02 Jul 2021,46905.47
544,NIFTY BANK,01 Jul 2021,46735.87
545,NIFTY BANK,30 Jun 2021,46848.98
546,NIFTY BANK,29 Jun 2021,47169.77
547,NIFTY BANK,28 Jun 2021,47581.61
548,NIFTY BANK,25 Jun 2021,47588.63
549,NIFTY BANK,24 Jun 2021,46865.14
550,NIFTY BANK,23 Jun 2021,46524.64
551,NIFTY BANK,22 Jun 2021,46754.79
552,NIFTY BANK,21 Jun 2021,46924.74
553,NIFTY BANK,18 Jun 2021,46503.16
554,NIFTY BANK,17 Jun 2021,46566.95
555,NIFTY BANK,16 Jun 2021,47102.61
556,NIFTY BANK,15 Jun 2021,47431.29
557,NIFTY BANK,14 Jun 2021,47031.44
558,NIFTY BANK,11 Jun 2021,47161.69
559,NIFTY BANK,10 Jun 2021,47274.46
560,NIFTY BANK,09 Jun 2021,46829.43
561,NIFTY BANK,08 Jun 2021,47212.73
562,NIFTY BANK,07 Jun 2021,47694.94
563,NIFTY BANK,04 Jun 2021,47490.37
